X,delta0_8,X_real,delta0_8_real,omega0_8,omega_0_8_real
5.366771159874608,0.0460788,5.366771159874608,0.0467142199929249,37.70445669,37.70491132416065
5.391849529780564,0.04623628,5.391849529780564,0.04687317863727857,37.70574212,37.70586630827715
5.41692789968652,0.04642786,5.41692789968652,0.047055703786965206,37.70705002,37.706743142361745
5.4420062695924765,0.04665418,5.4420062695924765,0.047259605560937015,37.70838444,37.70754083780564
5.467084639498433,0.04691599,5.467084639498433,0.047482550346452296,37.70974932,37.70825909547298
5.492163009404388,0.04721414,5.492163009404388,0.04772206079907548,37.71043986,37.70889830570084
5.517241379310344,0.04797727,5.517241379310344,0.047975516258488435,37.71165522,37.709459548029784
5.5423197492163006,0.0483074,5.5423197492163006,0.04824175590976177,37.7118101,37.709943281642246
5.567398119122257,0.04864569,5.567398119122257,0.04851977045759607,37.71208283,37.710349344261246
5.592476489028213,0.04899018,5.592476489028213,0.04880728241377241,37.7122818,37.71067854174348
5.617554858934169,0.04933894,5.617554858934169,0.0491021173758502,37.71240772,37.71093199524275
5.6426332288401255,0.04969006,5.6426332288401255,0.0494022040271672,37.71246151,37.711111141209955
5.667711598746081,0.05004166,5.667711598746081,0.0497055741368395,37.71244431,37.71121773139305
5.692789968652037,0.05039187,5.692789968652037,0.05001036255976153,37.71235751,37.71125383283712
5.717868338557993,0.05073889,5.717868338557993,0.05031480723660606,37.71220269,37.71122182788432
5.74294670846395,0.05108096,5.74294670846395,0.05061724919382421,37.71198165,37.711124414173916
5.768025078369906,0.05141635,5.768025078369906,0.05091613254364542,37.71169638,37.710964604642236
5.793103448275862,0.0517434,5.793103448275862,0.05121000448407748,37.71134909,37.71074572752271
5.818181818181818,0.05206051,5.818181818181818,0.05149751529890652,37.71094217,37.71047142634589
5.843260188087774,0.05236615,5.843260188087774,0.05177741835769699,37.71047818,37.71014565993937
5.86833855799373,0.05265884,5.86833855799373,0.052048570115791684,37.70995988,37.70977270242787
5.893416927899686,0.05293719,5.893416927899686,0.052309930114311745,37.70939018,37.70935714323319
5.918495297805642,0.0531999,5.918495297805642,0.05256056098015667,37.70877214,37.70890388707422
5.943573667711599,0.05344573,5.943573667711599,0.052799628426004275,37.708109,37.708418153966946
5.968652037617555,0.05367353,5.968652037617555,0.053026401250310704,37.70740409,37.70790547922444
5.993730407523511,0.05388226,5.993730407523511,0.05324025293685294,37.70704163,37.707371673205934
6.0188087774294665,0.05385328,6.0188087774294665,0.05344080616436125,37.70672981,37.70681778627549
6.043887147335423,0.0540538,6.043887147335423,0.05362759221734415,37.70635552,37.706245260831025
6.068965517241379,0.05423462,6.068965517241379,0.0538000861555572,37.70562155,37.70565837602426
6.094043887147335,0.05439651,6.094043887147335,0.053957863361390294,37.70491569,37.70506120452698
6.1191222570532915,0.05454018,6.1191222570532915,0.054100599539867684,37.7042356,37.7044576125311
6.144200626959248,0.05466628,6.144200626959248,0.05422807071864802,37.70357887,37.70385125974865
6.169278996865203,0.05477539,6.169278996865203,0.054340153248024284,37.70294297,37.70324559941179
6.194357366771159,0.05486802,6.194357366771159,0.05443682380092385,37.70232532,37.702643878272745
6.219435736677116,0.05494462,6.219435736677116,0.05451815937290842,37.70172323,37.70204913660392
6.244514106583072,0.05500556,6.244514106583072,0.054584337282174114,37.70113399,37.70146420819778
6.269592476489028,0.05505114,6.269592476489028,0.054635635169551375,37.70055481,37.70089172036693
6.294670846394984,0.0550816,6.294670846394984,0.054672430998505016,37.69998289,37.70033409394409
6.3197492163009406,0.05509708,6.3197492163009406,0.054695203055134214,37.69941537,37.699793543282084
6.344827586206896,0.05509767,6.344827586206896,0.05470452994817255,37.6988494,37.699272076253855
6.369905956112852,0.05508337,6.369905956112852,0.0547010906089879,37.69828211,37.69877149425246
6.394984326018808,0.0550541,6.394984326018808,0.054685664291582566,37.69771064,37.698293392191076
6.420062695924765,0.05500972,6.420062695924765,0.05465912506846746,37.69713214,37.69783913654523
6.445141065830721,0.05495,6.445141065830721,0.05462183578375033,37.6965438,37.69740797178273
6.470219435736677,0.05487465,6.470219435736677,0.0545741756457722,37.69594283,37.69700042862474
6.495297805642633,0.05478331,6.495297805642633,0.054516846209350905,37.69563884,37.69661839604786
6.520376175548589,0.05478992,6.520376175548589,0.05445054913109094,37.69551269,37.69626352270417
6.545454545454545,0.05469526,6.545454545454545,0.05437598616938347,37.69533854,37.69593721692121
6.570532915360501,0.05459143,6.570532915360501,0.05429385918440633,37.69500788,37.69564064670197
6.5956112852664575,0.05447936,6.5956112852664575,0.054204870138124014,37.69471264,37.6953747397249
6.620689655172414,0.05435999,6.620689655172414,0.054109721094287695,37.69445299,37.69514018334391
6.64576802507837,0.05423425,6.64576802507837,0.05400911421843521,37.69422902,37.69493742458839
6.670846394984326,0.05410309,6.670846394984326,0.05390375177789105,37.69404067,37.69476667016316
6.6959247648902815,0.05396744,6.6959247648902815,0.05379433614176638,37.69388779,37.69462788644853
6.721003134796238,0.05382824,6.721003134796238,0.05368156978095903,37.69377011,37.69452079950024
6.746081504702194,0.0536864,6.746081504702194,0.05356615526815352,37.69368724,37.694444895049514
6.77115987460815,0.05354283,6.77115987460815,0.053448795277820975,37.6936387,37.69439941850303
6.7962382445141065,0.05339843,6.7962382445141065,0.05333019258621926,37.69362389,37.69438337494292
6.821316614420063,0.05325409,6.821316614420063,0.05321105007139285,37.6936421,37.69439552912678
6.846394984326018,0.05311065,6.846394984326018,0.05309207071317293,37.69369251,37.69443440548767
6.871473354231974,0.05296896,6.871473354231974,0.052973957593177315,37.69377422,37.694498288134106
6.896551724137931,0.05282982,6.896551724137931,0.05285741389481051,37.69388622,37.69458522085006
6.921630094043887,0.05269402,6.921630094043887,0.052743142903263665,37.69402739,37.69469300709497
6.946708463949843,0.05256231,6.946708463949843,0.05263184800551463,37.69419656,37.69481921000374
6.971786833855799,0.05243542,6.971786833855799,0.05252423269032788,37.69439243,37.694961152386725
6.996865203761756,0.05231402,6.996865203761756,0.0524210005482546,37.69449687,37.69511591672974
7.021943573667711,0.05232279,7.021943573667711,0.05232266266994518,37.69459898,37.695281131491335
7.047021943573667,0.05220408,7.047021943573667,0.05222849913166289,37.6947045,37.69545947388104
7.072100313479623,0.05209092,7.072100313479623,0.052138695715382634,37.69492129,37.69565017248209
7.09717868338558,0.05198362,7.09717868338558,0.05205363509569546,37.69514926,37.69585154672333
7.122257053291536,0.05188246,7.122257053291536,0.05197365277639179,37.69538779,37.69606197062381
7.147335423197492,0.05178771,7.147335423197492,0.05189903709046142,37.69563627,37.69627987279274
7.172413793103448,0.05169963,7.172413793103448,0.05183002920009348,37.69589402,37.69650373642957
7.197492163009404,0.05161845,7.197492163009404,0.0517668230966765,37.69616037,37.69673209932391
7.22257053291536,0.05154439,7.22257053291536,0.051709565600798334,37.6964346,37.696963553855575
7.247648902821316,0.05147764,7.247648902821316,0.05165835636224624,37.69671598,37.69719674699458
7.2727272727272725,0.05141839,7.2727272727272725,0.05161324786000681,37.69700376,37.69743038030112
7.297805642633229,0.05136679,7.297805642633229,0.05157424540226602,37.69729717,37.6976632099256
7.322884012539185,0.05132298,7.322884012539185,0.05154130712640919,37.69759543,37.69789404660861
7.347962382445141,0.05128707,7.347962382445141,0.05151434399902102,37.69789775,37.69812175568094
7.373040752351097,0.05125917,7.373040752351097,0.05149321981588556,37.6982033,37.69834525706356
7.398119122257053,0.05123935,7.398119122257053,0.05147775120198624,37.69851128,37.69856352526765
7.423197492163009,0.05122766,7.423197492163009,0.05146770761150585,37.69882087,37.69877558939458
7.448275862068965,0.05122413,7.448275862068965,0.05146281132782652,37.69913122,37.69898053313591
7.4733542319749215,0.05122878,7.4733542319749215,0.05146273746352978,37.69944152,37.699177494773394
7.498432601880878,0.05124158,7.498432601880878,0.0514671139603965,37.69959656,37.69936566717899
7.523510971786833,0.05130226,7.523510971786833,0.051475795670565476,37.69955265,37.6995447743465
7.548589341692789,0.05131391,7.548589341692789,0.05148883728055751,37.69964457,37.699714743259285
